student_id,last_name,first_name,site_name,grade,race_ethnicity,gender,iep
268370,Albert,Piotr,"Summit Public School: Denali",6,Hispanic,F,FALSE
268375,Maldonado,Nadia,"Summit Public School: Denali",6,Hispanic,F,FALSE
268380,Davey,Zoya,"Summit Public School: Denali",6,Hispanic,M,FALSE
268385,Flowers,Ernest,"Summit Public School: Denali",6,"Black or African American",F,FALSE
268390,Wicks,Angharad,"Summit Public School: Denali",6,Hispanic,F,FALSE
268395,Partridge,Alfie,"Summit Public School: Denali",9,,M,FALSE
268400,Lamb,Abdallah,"Summit Public School: Denali",6,Hispanic,M,FALSE
268415,Holder,Saeed,"Summit Public School: Denali",9,Hispanic,F,FALSE
268420,Hoffman,Arianna,"Summit Public School: Denali",9,Hispanic,F,FALSE
268425,Arnold,Peter,"Summit Public School: Denali",6,Hispanic,M,FALSE
268430,Mccarthy,Misbah,"Summit Public School: Denali",6,Hispanic,M,FALSE
268435,Kerr,Nia,"Summit Public School: Denali",8,White,F,FALSE
268440,Hill,Amari,"Summit Public School: Denali",6,White,F,FALSE
268445,Rubio,Asiya,"Summit Public School: Denali",8,Hispanic,M,FALSE
268450,Drummond,Sydney,"Summit Public School: Denali",6,Hispanic,M,TRUE
268455,Stephenson,Lily-May,"Summit Public School: Denali",7,Asian,M,FALSE
268460,Rich,Sahar,"Summit Public School: Denali",6,"Two or More Races",F,FALSE
268465,Mosley,Shiloh,"Summit Public School: Denali",6,Asian,F,FALSE
268470,Schroeder,Adriana,"Summit Public School: Denali",6,Hispanic,F,FALSE
268475,Mendez,Dru,"Summit Public School: Denali",6,,M,FALSE
268480,Whittaker,Shuaib,"Summit Public School: Denali",6,,M,FALSE
268485,Pitt,Willie,"Summit Public School: Denali",6,Hispanic,M,FALSE
268495,Parsons,Rhiana,"Summit Public School: Denali",9,Asian,F,FALSE
268505,Bush,Marcia,"Summit Public School: Denali",6,"Two or More Races",M,TRUE
268515,Gardner,Paolo,"Summit Public School: Denali",6,"Black or African American",M,FALSE
268520,Gunn,Kason,"Summit Public School: Denali",6,"Two or More Races",M,FALSE
268530,Hess,Grace,"Summit Public School: Denali",6,Hispanic,F,FALSE
268535,Lewis,Cecelia,"Summit Public School: Denali",6,Asian,M,FALSE
268540,Coulson,Arnav,"Summit Public School: Denali",6,White,F,FALSE
268545,Hackett,Sila,"Summit Public School: Denali",9,Hispanic,M,FALSE
268550,Bowers,Arnas,"Summit Public School: Denali",6,Hispanic,M,FALSE
268555,Strickland,Euan,"Summit Public School: Denali",6,Asian,M,FALSE
268560,Craig,Phyllis,"Summit Public School: Denali",6,Asian,M,FALSE
268565,Nicholls,Marcie,"Summit Public School: Denali",6,Hispanic,M,FALSE
268570,Gonzales,Szymon,"Summit Public School: Denali",8,Hispanic,M,FALSE
268575,Arnold,Cleveland,"Summit Public School: Denali",7,Hispanic,M,TRUE
268580,Head,Gracie,"Summit Public School: Denali",6,Hispanic,F,TRUE
268585,Fountain,Faiz,"Summit Public School: Denali",6,Asian,F,FALSE
268590,Lozano,Mae,"Summit Public School: Denali",6,Hispanic,M,FALSE
268595,Power,Marcus,"Summit Public School: Denali",6,"Two or More Races",F,FALSE
268600,Hubbard,Shakeel,"Summit Public School: Denali",11,Hispanic,M,FALSE
268605,Meza,Aden,"Summit Public School: Denali",6,Hispanic,F,FALSE
268615,Hahn,Jaydon,"Summit Public School: Denali",6,Asian,F,FALSE
268620,Amos,Branden,"Summit Public School: Denali",6,Hispanic,M,FALSE
268625,Nieves,Mohammed,"Summit Public School: Denali",8,Hispanic,M,FALSE
268630,Drew,Miya,"Summit Public School: Denali",7,Hispanic,M,FALSE
268645,Gill,Sasha,"Summit Public School: Denali",9,White,F,FALSE
268655,Firth,Shakira,"Summit Public School: Denali",6,Asian,F,FALSE
268660,Mills,Leyton,"Summit Public School: Denali",10,Hispanic,M,FALSE
268670,Rooney,Darius,"Summit Public School: Denali",6,"Two or More Races",F,FALSE
268675,Fitzpatrick,Charli,"Summit Public School: Denali",6,Hispanic,F,FALSE
268680,Shields,Sidney,"Summit Public School: Denali",9,"Black or African American",F,FALSE
268685,Herman,Santino,"Summit Public School: Denali",8,Hispanic,M,FALSE
268690,Davison,Rowan,"Summit Public School: Denali",9,White,M,FALSE
268700,Sloan,Zephaniah,"Summit Public School: Denali",6,Hispanic,F,FALSE
268705,Neale,Cinar,"Summit Public School: Denali",8,Hispanic,M,FALSE
268715,Timms,Seb,"Summit Public School: Denali",6,Hispanic,M,FALSE
268725,Butler,Jimmie,"Summit Public School: Denali",8,Hispanic,F,FALSE
268730,Ramirez,Amos,"Summit Public School: Denali",7,Hispanic,F,FALSE
268735,Paine,Freja,"Summit Public School: Denali",9,Hispanic,F,FALSE
268740,Terry,Quinn,"Summit Public School: Denali",7,Hispanic,F,FALSE
268745,Mccullough,Mohammad,"Summit Public School: Denali",12,"Black or African American",F,FALSE
268755,Best,Keeley,"Summit Public School: Denali",6,"Native Hawaiian or Other Pacific Islander",F,FALSE
268760,Rodriguez,Tayla,"Summit Public School: Denali",6,Hispanic,M,FALSE
268765,Palmer,Lorena,"Summit Public School: Shasta",9,Hispanic,M,FALSE
268770,Whiteley,Arnav,"Summit Public School: Shasta",9,"Black or African American",M,FALSE
268775,Conrad,Jasper,"Summit Public School: Shasta",9,White,M,FALSE
268780,Hutchinson,Mohamad,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268785,Hogg,Dante,"Summit Public School: Shasta",9,"Two or More Races",M,FALSE
268790,Salas,Che,"Summit Public School: Shasta",9,"Black or African American",M,FALSE
268795,Best,Lawrence,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268800,Wong,Bob,"Summit Public School: Shasta",9,"Black or African American",M,FALSE
268805,Griffin,Jamie-Leigh,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268810,Berry,Zayn,"Summit Public School: Shasta",9,Hispanic,M,FALSE
268815,Eaton,Jace,"Summit Public School: Shasta",9,Hispanic,M,FALSE
268820,Bonner,Kaiya,"Summit Public School: Shasta",9,Hispanic,M,TRUE
268825,Duncan,Aaisha,"Summit Public School: Shasta",9,"American Indian or Alaska Native",F,FALSE
268830,Becker,Muhammad,"Summit Public School: Shasta",9,Hispanic,M,FALSE
268835,Hamilton,Bryce,"Summit Public School: Shasta",9,Hispanic,M,TRUE
268840,Roberts,Simon,"Summit Public School: Shasta",9,"Two or More Races",M,TRUE
268845,Ross,Tayler,"Summit Public School: Shasta",9,Hispanic,M,FALSE
268850,Philip,Ishaaq,"Summit Public School: Shasta",9,Hispanic,M,FALSE
268855,Smyth,Terrell,"Summit Public School: Shasta",9,Asian,M,FALSE
268860,Paul,Zakary,"Summit Public School: Shasta",9,Hispanic,M,
268865,Frey,Troy,"Summit Public School: Shasta",9,Asian,M,FALSE
268870,Hester,Bryce,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268875,Donnelly,Preston,"Summit Public School: Shasta",9,Hispanic,M,FALSE
268880,Buxton,Mohammed,"Summit Public School: Shasta",9,"Two or More Races",M,TRUE
268885,Aguilar,Anoushka,"Summit Public School: Shasta",9,White,M,FALSE
268890,Whittaker,Archie,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268895,Gilmour,Finlay,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268905,Battle,Keelan,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268910,Orozco,Suranne,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268920,Bush,Kiran,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268925,Lutz,Carmen,"Summit Public School: Shasta",9,Hispanic,F,TRUE
268930,Salinas,Ishika,"Summit Public School: Shasta",9,Hispanic,M,FALSE
268935,Garrison,Ignacy,"Summit Public School: Shasta",9,Hispanic,F,TRUE
268940,Marquez,Abbi,"Summit Public School: Shasta",9,White,M,FALSE
268945,Wyatt,Nia,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268950,Henderson,Bartlomiej,"Summit Public School: Shasta",9,White,M,FALSE
268955,Strong,Britney,"Summit Public School: Shasta",9,Asian,F,FALSE
268960,Hassan,Sierra,"Summit Public School: Shasta",9,Asian,M,FALSE
268965,Bellamy,Eathan,"Summit Public School: Shasta",9,Hispanic,F,FALSE
268970,Woodley,Cain,"Summit Public School: Shasta",9,"Black or African American",F,FALSE
268975,Crowther,Jonathon,"Summit Public School: Shasta",9,Asian,F,FALSE
268980,O'Moore,Jorge,"Summit Public School: Shasta",9,"Two or More Races",M,FALSE
268990,Mack,Lily,"Summit Public School: Shasta",9,White,M,FALSE
268995,Barrett,Zeenat,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269005,Millar,Sonia,"Summit Public School: Shasta",9,"Two or More Races",M,FALSE
269010,Ramos,Leilani,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269015,Curtis,Billy-Joe,"Summit Public School: Shasta",9,Asian,M,FALSE
269020,Everett,Minahil,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269025,Orozco,Hudson,"Summit Public School: Shasta",9,Asian,M,FALSE
269030,O'Moore,Mollie,"Summit Public School: Shasta",9,Asian,F,FALSE
269035,Buchanan,Shaun,"Summit Public School: Shasta",9,Asian,F,FALSE
269040,Bush,Jocelyn,"Summit Public School: Shasta",9,"Two or More Races",M,FALSE
269045,Morrow,Cormac,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269050,Wells,Lucille,"Summit Public School: Shasta",9,White,M,FALSE
269055,Singh,Elena,"Summit Public School: Shasta",9,Hispanic,F,TRUE
269065,Talbot,Amos,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269070,Firth,Oskar,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269075,Mccartney,Wil,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269080,Watkins,Jaydon,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269085,Roy,Nada,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269090,Kline,Demi-Lee,"Summit Public School: Shasta",9,Asian,M,FALSE
269095,Delarosa,Tanner,"Summit Public School: Shasta",9,Hispanic,F,TRUE
269100,Branch,Darius,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269105,Crowther,Michele,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269110,Miller,Rachel,"Summit Public School: Shasta",9,Asian,F,FALSE
269115,Collins,Bridie,"Summit Public School: Shasta",9,Asian,M,FALSE
269120,Hays,Alishia,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269130,Lawson,Jaydon,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269135,Webster,Grace,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269140,Ahmad,Ernie,"Summit Public School: Shasta",9,"Two or More Races",M,FALSE
269145,Espinoza,Corban,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269150,Ramos,Ayyan,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269155,Irving,Kylan,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269160,Frank,Inara,"Summit Public School: Shasta",9,Asian,M,FALSE
269165,Corbett,Beverley,"Summit Public School: Shasta",9,Hispanic,M,TRUE
269170,Webster,Elana,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269175,Curtis,Rayyan,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269185,Roth,Ocean,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269190,Mcdaniel,Marley,"Summit Public School: Shasta",9,White,M,TRUE
269200,Terry,Ami,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269205,Hill,Emanuel,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269210,Crosby,Georgie,"Summit Public School: Shasta",9,Asian,M,FALSE
269215,Philip,Alys,"Summit Public School: Shasta",9,Asian,M,FALSE
269220,Chang,Tobey,"Summit Public School: Shasta",9,Asian,M,FALSE
269225,Rivers,Kali,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269230,Mason,Lauryn,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269235,Mann,Anushka,"Summit Public School: Shasta",9,Asian,F,FALSE
269240,Flowers,Mared,"Summit Public School: Shasta",9,"Two or More Races",M,FALSE
269245,Aguirre,Theon,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269250,Montoya,Keiran,"Summit Public School: Shasta",9,White,F,FALSE
269260,Bradshaw,Dafydd,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269265,Franco,Nellie,"Summit Public School: Shasta",9,"Black or African American",M,FALSE
269270,Wormald,Billy,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269275,Goff,Atlanta,"Summit Public School: Shasta",9,"Two or More Races",F,FALSE
269280,Murray,Arran,"Summit Public School: Shasta",9,,F,FALSE
269285,Naylor,Shiloh,"Summit Public School: Shasta",9,White,F,FALSE
269290,Allen,Jaime,"Summit Public School: Shasta",9,White,F,FALSE
269295,Herring,Alyx,"Summit Public School: Shasta",9,Hispanic,F,TRUE
269300,Rossi,Chad,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269310,Melton,Armani,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269315,Moon,Imaan,"Summit Public School: Shasta",9,Hispanic,M,FALSE
269320,Francis,Frankie,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269325,Charles,Kiara,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269330,Greig,Mikail,"Summit Public School: Shasta",9,Hispanic,F,FALSE
269335,Nixon,Mamie,"Summit Public School: Shasta",9,"Black or African American",F,FALSE
269340,Gill,Brogan,"Summit Public School: Shasta",9,"Black or African American",F,FALSE
269345,Hays,Ottilie,"Summit Public School: Shasta",9,Asian,M,
269350,Amin,Kaylie,"Summit Public School: K2",7,Asian,M,FALSE
269355,Farley,Preston,"Summit Public School: K2",7,Asian,M,FALSE
269360,Davison,Aadam,"Summit Public School: K2",9,Hispanic,F,FALSE
269370,Mccallum,Huw,"Summit Public School: K2",7,Hispanic,M,FALSE
269375,Greenwood,Connor,"Summit Public School: K2",7,Hispanic,M,FALSE
269380,Mckeown,Emma-Louise,"Summit Public School: K2",9,"Black or African American",F,FALSE
269385,Witt,Vihaan,"Summit Public School: K2",9,Hispanic,M,FALSE
269395,Morrow,Marlie,"Summit Public School: K2",7,"Two or More Races",M,FALSE
269400,Murray,Kymani,"Summit Public School: K2",7,Asian,F,FALSE
269405,Poole,Anastasia,"Summit Public School: K2",7,Hispanic,M,FALSE
269410,Brandt,Alexis,"Summit Public School: K2",7,"Two or More Races",M,FALSE
269415,Mcintosh,Tyler-James,"Summit Public School: K2",7,Hispanic,F,FALSE
269420,Major,Saim,"Summit Public School: K2",7,Hispanic,F,FALSE
269425,Blundell,Hanna,"Summit Public School: K2",9,Hispanic,M,FALSE
269430,Diaz,Aleksandra,"Summit Public School: K2",7,Hispanic,M,FALSE
269435,Kirk,Beau,"Summit Public School: K2",7,"Black or African American",F,FALSE
269440,Brooks,Denny,"Summit Public School: K2",8,Hispanic,F,FALSE
269445,Esparza,Fariha,"Summit Public School: K2",7,Asian,F,FALSE
269450,O'Brien,Erica,"Summit Public School: K2",7,White,M,FALSE
269455,Rios,Nellie,"Summit Public School: K2",7,Hispanic,F,FALSE
269465,Wiley,Joanne,"Summit Public School: K2",7,Hispanic,M,FALSE
269470,Rivers,Sacha,"Summit Public School: K2",9,Asian,M,FALSE
269480,Jeffery,Elena,"Summit Public School: K2",9,Asian,F,FALSE
269485,Magana,Zayd,"Summit Public School: K2",11,"Two or More Races",M,FALSE
269490,Petersen,Poppy-Rose,"Summit Public School: K2",7,Hispanic,M,FALSE
269495,Austin,Hilary,"Summit Public School: K2",7,Hispanic,M,FALSE
269500,Hoffman,Taran,"Summit Public School: K2",7,White,M,FALSE
269505,Everett,Yousif,"Summit Public School: K2",7,Hispanic,F,FALSE
269510,Beech,Ocean,"Summit Public School: K2",8,Asian,M,FALSE
269515,Rosas,Waqar,"Summit Public School: K2",7,Hispanic,F,FALSE
269520,Bourne,Abdallah,"Summit Public School: K2",7,White,M,FALSE
269525,Cassidy,Paolo,"Summit Public School: K2",7,Hispanic,F,FALSE
269535,David,Divine,"Summit Public School: K2",7,Asian,F,FALSE
269540,Charlton,Zeenat,"Summit Public School: K2",11,White,M,FALSE
269545,Gunn,Jenna,"Summit Public School: K2",10,"Two or More Races",F,FALSE
269550,Maldonado,Blanka,"Summit Public School: K2",9,Asian,M,TRUE
269555,Griffin,Seren,"Summit Public School: K2",9,Asian,M,FALSE
269560,Harper,Tierney,"Summit Public School: K2",7,Hispanic,M,FALSE
269565,Rosas,Sahra,"Summit Public School: K2",9,Hispanic,F,FALSE
269570,Macfarlane,Abbigail,"Summit Public School: K2",7,Hispanic,M,FALSE
269575,Grant,Ismail,"Summit Public School: K2",7,White,M,FALSE
269580,Walton,Jane,"Summit Public School: K2",7,Hispanic,M,TRUE
269585,Brown,India,"Summit Public School: K2",7,Asian,M,FALSE
269590,Maguire,Anne-Marie,"Summit Public School: K2",9,Hispanic,F,FALSE
269595,Bradford,Christopher,"Summit Public School: K2",9,"Two or More Races",F,TRUE
269600,Salter,Celyn,"Summit Public School: K2",7,Hispanic,F,FALSE
269605,Odonnell,Hamza,"Summit Public School: K2",7,Asian,F,FALSE
269610,Swift,Che,"Summit Public School: K2",7,White,M,TRUE
269615,Bowen,Leela,"Summit Public School: K2",7,Hispanic,F,FALSE
269620,Gill,Lilith,"Summit Public School: K2",9,Hispanic,M,FALSE
269625,Hodges,Freya,"Summit Public School: K2",7,Hispanic,F,FALSE
269630,Esquivel,Carmen,"Summit Public School: K2",7,Asian,M,FALSE
269635,Torres,Sol,"Summit Public School: K2",9,"Two or More Races",M,TRUE
269640,Lowe,Sapphire,"Summit Public School: K2",9,Hispanic,M,
269645,Mccoy,Ayyan,"Summit Public School: K2",7,Asian,M,FALSE
269655,Hirst,Elen,"Summit Public School: K2",7,"Two or More Races",M,FALSE
269660,Valentine,Adelaide,"Summit Public School: K2",7,Hispanic,F,FALSE
269665,Benson,Courtney,"Summit Public School: K2",7,Hispanic,F,FALSE
269670,Quintana,Kacey,"Summit Public School: K2",9,Hispanic,M,FALSE
269680,Benton,Lynsey,"Summit Public School: K2",9,Hispanic,M,FALSE
269685,Copeland,Baran,"Summit Public School: K2",7,"Two or More Races",M,FALSE
269690,Neale,Roland,"Summit Public School: K2",7,Hispanic,M,FALSE
269695,Jennings,Oluwatobiloba,"Summit Public School: K2",7,Hispanic,F,FALSE
269700,Weaver,Ignacy,"Summit Public School: K2",9,Hispanic,F,FALSE
269705,Ayala,Terrell,"Summit Public School: K2",7,Hispanic,M,FALSE
269710,Moreno,Kyan,"Summit Public School: K2",7,White,M,FALSE
269715,Schaefer,Brogan,"Summit Public School: K2",9,Hispanic,F,FALSE
269720,Corbett,Ava-Mai,"Summit Public School: K2",9,Hispanic,M,
269725,Herman,Otto,"Summit Public School: K2",9,White,F,FALSE
269730,Singleton,Junaid,"Summit Public School: K2",9,"Black or African American",F,FALSE
269735,Stephenson,Poppy-Rose,"Summit Public School: Tamalpais",9,Hispanic,M,FALSE
269740,Brooks,Harvey-Lee,"Summit Public School: K2",9,Hispanic,F,FALSE
269745,Rubio,Hanna,"Summit Public School: K2",9,Hispanic,F,FALSE
269750,Acosta,Isma,"Summit Public School: K2",9,Hispanic,M,TRUE
269760,Worthington,Atticus,"Summit Public School: K2",7,Asian,M,TRUE
269775,Hopper,Eisa,"Summit Public School: K2",9,Asian,M,FALSE
269780,Jensen,Dru,"Summit Public School: K2",7,Asian,M,FALSE
269785,Berry,Zakaria,"Summit Public School: K2",7,Hispanic,F,FALSE
269790,Hoover,Amy-Louise,"Summit Public School: K2",7,Hispanic,M,FALSE
269805,Merritt,Laura,"Summit Public School: K2",9,Hispanic,F,FALSE
269810,Kaufman,Taybah,"Summit Public School: K2",7,White,M,FALSE
269815,Merrill,Eren,"Summit Public School: K2",7,Asian,M,
269820,Grainger,Dafydd,"Summit Public School: K2",8,"Native Hawaiian or Other Pacific Islander",F,FALSE
269825,Trejo,Juno,"Summit Public School: K2",9,"Two or More Races",M,FALSE
269830,Jensen,Isla-Rae,"Summit Public School: K2",7,Hispanic,M,TRUE
269835,Walker,Theia,"Summit Public School: K2",7,"Two or More Races",M,FALSE
269840,Bernard,Aine,"Summit Public School: K2",9,Hispanic,F,FALSE
269845,Haley,Marie,"Summit Public School: K2",7,Asian,M,FALSE
269850,Sheldon,Glyn,"Summit Public School: K2",7,"Two or More Races",M,FALSE
269855,Pineda,Berat,"Summit Public School: K2",7,Hispanic,F,FALSE
269860,Mcdaniel,Marlie,"Summit Public School: K2",8,Hispanic,M,TRUE
269865,Murillo,Moesha,"Summit Public School: K2",7,Hispanic,F,FALSE
269870,Esparza,Marlie,"Summit Public School: K2",7,"Two or More Races",F,FALSE
269875,Cash,Lexi-Mai,"Summit Public School: K2",7,Hispanic,M,TRUE
